customer_id,signup_date,customer_region,customer_country,segment
40784,2025-03-12,APAC,Singapore,Returning
40785,2023-11-29,APAC,Australia,New
40786,2023-05-18,APAC,Australia,New
40787,2024-07-05,NA,United States,VIP
40788,2024-08-29,EU,Italy,New
40789,2023-04-11,NA,Canada,New
40790,2025-07-07,APAC,India,New
40791,2024-08-07,EU,Germany,Returning
40792,2025-08-28,NA,Canada,Returning
40793,2024-10-15,NA,United States,New
40794,2023-01-10,NA,Mexico,New
40795,2023-07-22,EU,Italy,VIP
40796,2025-08-05,NA,Canada,Returning
40797,2024-06-29,APAC,Japan,Returning
40798,2023-04-30,EU,Spain,New
40799,2023-03-14,NA,Mexico,New
40800,2024-06-06,NA,Canada,New
40801,2024-08-01,NA,Canada,Returning
40802,2023-08-28,APAC,South Korea,Returning
40803,2023-07-09,EU,Netherlands,Returning
40804,2024-08-13,APAC,Australia,Returning
40805,2024-02-29,EU,Spain,VIP
40806,2023-02-06,APAC,Japan,New
40807,2023-02-26,EU,Spain,Returning
40808,2023-08-21,NA,United States,New
40809,2024-07-03,EU,Netherlands,New
40810,2023-10-20,NA,Canada,New
40811,2023-01-15,APAC,Singapore,New
40812,2025-06-10,EU,Germany,New
40813,2024-11-06,APAC,Australia,New
40814,2024-07-22,APAC,Japan,Returning
40815,2023-08-26,EU,Germany,New
40816,2024-11-20,EU,Netherlands,Returning
40817,2025-07-10,EU,Germany,Returning
40818,2024-10-20,APAC,Singapore,VIP
40819,2023-10-16,EU,Netherlands,Returning
40820,2024-01-18,EU,Sweden,VIP
40821,2025-06-23,EU,France,New
40822,2023-01-14,NA,Mexico,Returning
40823,2023-08-04,EU,Germany,New
40824,2023-04-15,APAC,Japan,New
40825,2024-09-16,EU,France,New
40826,2024-03-22,APAC,Singapore,Returning
40827,2023-05-10,NA,Mexico,Returning
40828,2025-07-05,EU,Sweden,Returning
40829,2024-06-21,EU,Spain,New
40830,2023-08-31,EU,France,VIP
40831,2025-07-10,NA,Mexico,New
40832,2024-11-11,EU,Sweden,VIP
40833,2023-05-07,EU,Sweden,New
40834,2025-03-16,EU,Spain,New
40835,2023-02-27,EU,Italy,New
40836,2025-06-02,APAC,South Korea,New
40837,2024-01-19,EU,Spain,New
40838,2023-10-13,NA,Mexico,Returning
40839,2023-02-22,EU,Germany,Returning
40840,2025-06-26,EU,Netherlands,Returning
40841,2024-06-29,EU,Italy,New
40842,2024-08-15,NA,United States,New
40843,2025-04-08,EU,Poland,New
40844,2024-05-10,NA,Mexico,New
40845,2023-10-10,NA,United States,New
40846,2025-01-28,NA,Canada,New
40847,2024-05-31,APAC,India,New
40848,2023-08-21,EU,Spain,New
40849,2025-04-02,NA,Canada,New
40850,2025-03-02,APAC,Australia,Returning
40851,2023-08-29,EU,Italy,Returning
40852,2024-09-25,EU,France,Returning
40853,2025-06-15,EU,Poland,New
40854,2025-02-17,EU,Spain,New
40855,2023-07-13,APAC,Singapore,New
40856,2025-04-13,NA,Canada,New
40857,2023-02-24,EU,Spain,Returning
40858,2024-08-24,EU,Italy,Returning
40859,2024-05-13,NA,United States,New
40860,2023-02-05,EU,Spain,New
40861,2024-12-08,NA,United States,Returning
40862,2023-10-18,EU,Netherlands,New
40863,2025-04-10,APAC,Japan,New
40864,2025-05-05,NA,United States,New
40865,2024-07-29,APAC,South Korea,VIP
40866,2024-09-02,NA,Mexico,New
40867,2023-02-20,EU,Netherlands,New
40868,2025-05-16,NA,United States,New
40869,2024-10-25,EU,Sweden,New
40870,2024-01-10,EU,Italy,New
40871,2023-03-25,EU,Germany,New
40872,2024-05-06,EU,Spain,Returning
40873,2025-05-27,EU,Spain,New
40874,2025-04-20,EU,Sweden,New
40875,2023-04-07,EU,France,New
40876,2025-01-12,APAC,India,Returning
40877,2023-03-21,EU,Netherlands,New
40878,2024-01-03,NA,Mexico,New
40879,2024-03-11,EU,Germany,Returning
40880,2023-01-23,NA,Mexico,New
40881,2023-05-14,APAC,Singapore,Returning
40882,2025-05-07,NA,Mexico,New
40883,2024-09-05,NA,Canada,New
40884,2025-02-04,NA,United States,Returning
40885,2024-07-10,APAC,South Korea,New
40886,2024-03-13,EU,Sweden,New
40887,2023-01-18,NA,United States,New
40888,2024-06-16,NA,Mexico,New
40889,2025-01-20,EU,Sweden,New
40890,2023-07-18,APAC,Japan,New
40891,2024-04-23,NA,United States,Returning
40892,2024-02-06,EU,Poland,New
40893,2025-04-28,NA,United States,New
40894,2023-06-08,NA,Mexico,New
40895,2023-04-13,EU,Spain,New
40896,2023-07-25,EU,Italy,Returning
40897,2023-06-02,EU,Poland,Returning
40898,2025-04-04,NA,Canada,New
40899,2023-09-11,APAC,India,New
40900,2023-12-20,EU,Sweden,New
40901,2023-09-08,EU,Poland,New
40902,2025-03-04,EU,Germany,New
40903,2024-10-08,NA,United States,New
40904,2024-04-06,APAC,Singapore,VIP
40905,2025-02-17,EU,Italy,New
40906,2023-03-10,APAC,India,Returning
40907,2024-10-22,EU,Italy,New
40908,2023-12-19,NA,Mexico,New
40909,2024-01-05,EU,Spain,New
40910,2023-06-04,EU,Italy,New
40911,2023-04-05,NA,Canada,VIP
40912,2024-11-06,EU,Spain,Returning
40913,2025-04-08,NA,United States,Returning
40914,2025-06-06,APAC,South Korea,New
40915,2023-08-26,NA,United States,Returning
40916,2025-01-13,EU,Germany,New
40917,2023-04-19,NA,United States,New
40918,2025-01-28,APAC,Japan,Returning
40919,2024-07-05,NA,Canada,Returning
40920,2025-04-19,APAC,Australia,New
40921,2023-03-07,NA,Mexico,Returning
40922,2025-01-26,NA,Mexico,New
40923,2024-03-30,APAC,India,Returning
40924,2024-07-07,APAC,South Korea,New
40925,2024-06-08,APAC,Singapore,New
40926,2024-11-26,APAC,India,New
40927,2024-08-06,EU,Poland,Returning
40928,2024-02-10,EU,Germany,New
40929,2024-02-29,EU,Netherlands,New
40930,2023-03-10,NA,United States,New
40931,2024-12-06,EU,Sweden,VIP
40932,2024-11-18,EU,Germany,New
40933,2024-07-06,NA,United States,New
40934,2024-12-03,EU,Spain,New
40935,2023-09-19,NA,United States,Returning
40936,2023-08-06,NA,United States,New
40937,2025-06-19,EU,Sweden,Returning
40938,2025-07-18,EU,Germany,Returning
40939,2025-04-10,APAC,South Korea,New
40940,2023-02-21,NA,Mexico,New
40941,2024-06-18,EU,Sweden,New
40942,2024-12-17,NA,United States,New
40943,2023-02-06,NA,Canada,New
40944,2025-08-01,APAC,Singapore,New
40945,2025-02-05,APAC,Australia,New
40946,2023-10-29,EU,France,New
40947,2024-05-08,APAC,India,New
40948,2025-06-07,EU,Poland,New
40949,2025-04-11,APAC,South Korea,New
40950,2025-03-15,NA,Canada,New
40951,2025-08-16,NA,Mexico,New
40952,2024-12-25,EU,France,Returning
40953,2025-06-30,EU,Italy,New
40954,2025-07-17,EU,Italy,New
40955,2023-01-20,EU,Netherlands,New
40956,2024-09-29,NA,United States,New
40957,2023-11-22,APAC,Singapore,Returning
40958,2024-04-27,EU,Poland,New
40959,2023-06-13,EU,Poland,New
40960,2024-10-20,APAC,India,Returning
40961,2025-03-24,APAC,Japan,New
40962,2024-02-06,EU,Netherlands,VIP
40963,2024-11-11,EU,Germany,New
40964,2023-11-13,EU,France,New
40965,2024-12-31,EU,Netherlands,New
40966,2023-03-22,NA,United States,New
40967,2025-05-07,EU,Spain,New
40968,2024-01-04,EU,Poland,VIP
40969,2024-05-06,APAC,South Korea,New
40970,2025-02-21,EU,Germany,New
40971,2023-01-30,NA,Canada,New
40972,2025-07-09,EU,Netherlands,New
40973,2024-08-21,APAC,Australia,New
40974,2025-08-07,NA,Mexico,Returning
40975,2024-06-20,NA,Canada,New
40976,2023-07-21,EU,Netherlands,New
40977,2024-07-21,APAC,Australia,New
40978,2024-07-10,NA,Mexico,New
40979,2025-06-15,NA,Mexico,Returning
40980,2024-07-14,EU,Poland,New
40981,2024-01-31,APAC,India,Returning
40982,2023-06-21,EU,Sweden,New
40983,2023-11-14,NA,United States,Returning
40984,2024-07-20,NA,Canada,New
40985,2023-12-26,APAC,Australia,Returning
40986,2023-12-20,APAC,India,New
40987,2023-01-15,EU,Germany,Returning
40988,2025-07-06,APAC,Singapore,New
40989,2025-03-25,NA,Mexico,Returning
40990,2023-09-06,EU,Poland,New
40991,2023-05-14,NA,Canada,New
40992,2025-03-24,NA,United States,New
40993,2025-03-25,NA,United States,New
40994,2025-05-23,NA,Mexico,New
40995,2024-06-17,EU,Netherlands,New
40996,2024-12-17,APAC,Singapore,VIP
40997,2024-12-11,NA,Mexico,New
40998,2023-07-29,EU,Spain,New
40999,2024-05-25,APAC,India,New
41000,2023-09-11,EU,Netherlands,Returning
41001,2025-01-04,EU,Sweden,New
41002,2025-08-03,NA,Canada,Returning
41003,2023-03-16,EU,France,New
41004,2023-03-15,NA,United States,Returning
41005,2023-09-15,EU,Netherlands,Returning
41006,2023-04-25,APAC,Singapore,New
41007,2023-01-09,EU,Netherlands,Returning
41008,2025-08-11,NA,United States,Returning
41009,2024-07-21,EU,Italy,New
41010,2025-01-26,NA,Mexico,New
41011,2024-07-05,EU,Germany,New
41012,2024-12-27,EU,Spain,New
41013,2024-10-30,EU,Sweden,New
41014,2023-06-06,NA,Canada,New
41015,2023-05-27,NA,United States,New
41016,2024-04-21,APAC,Japan,Returning
41017,2023-12-28,EU,France,New
41018,2025-03-29,EU,Sweden,New
41019,2023-10-26,NA,United States,New
41020,2023-11-17,NA,Canada,New
41021,2024-05-30,EU,Spain,Returning
41022,2023-07-07,EU,Netherlands,Returning
41023,2025-04-16,NA,Canada,New
41024,2023-01-11,NA,Canada,Returning
41025,2025-04-05,APAC,Japan,New
41026,2024-08-29,EU,Italy,New
41027,2025-05-14,EU,Sweden,Returning
41028,2023-10-14,NA,Canada,New
41029,2025-05-26,NA,United States,New
41030,2025-04-21,EU,Netherlands,New
41031,2024-03-20,EU,Sweden,New
41032,2023-10-04,NA,Mexico,New
41033,2023-07-11,NA,Mexico,New
41034,2023-05-28,EU,Germany,New
41035,2024-07-21,EU,Poland,New
41036,2025-07-24,EU,Netherlands,Returning
41037,2024-07-05,EU,Poland,Returning
41038,2025-07-28,EU,France,New
41039,2025-01-06,APAC,Singapore,VIP
41040,2024-10-29,EU,Germany,New
41041,2024-12-07,NA,Canada,New
41042,2025-06-23,APAC,South Korea,New
41043,2025-04-15,EU,Sweden,Returning
41044,2023-06-07,NA,United States,New
41045,2024-07-23,NA,Canada,New
41046,2024-03-24,NA,Canada,New
41047,2025-05-06,APAC,Australia,New
41048,2023-07-18,NA,United States,Returning
41049,2025-03-09,NA,Canada,New
41050,2024-04-11,NA,Canada,Returning
41051,2025-06-27,APAC,South Korea,New
41052,2025-02-09,APAC,Australia,New
41053,2023-12-02,NA,Mexico,Returning
41054,2025-04-02,NA,Mexico,New
41055,2023-07-02,NA,Canada,New
41056,2023-01-05,NA,United States,New
41057,2024-05-08,EU,Germany,New
41058,2024-01-15,EU,Italy,Returning
41059,2023-05-03,APAC,South Korea,New
41060,2025-08-26,NA,Mexico,New
41061,2023-02-08,EU,Italy,New
41062,2024-07-27,EU,Italy,Returning
41063,2023-09-12,APAC,Singapore,New
41064,2023-10-16,NA,United States,New
41065,2023-07-25,NA,Mexico,Returning
41066,2024-01-14,NA,United States,New
41067,2024-10-12,EU,Sweden,New
41068,2023-11-11,EU,Italy,Returning
41069,2024-12-03,NA,Canada,New
41070,2024-03-11,EU,Sweden,New
41071,2025-02-03,NA,United States,Returning
41072,2024-03-08,EU,Italy,Returning
41073,2023-12-23,EU,Poland,Returning
41074,2024-05-08,NA,United States,New
41075,2024-10-30,APAC,Australia,New
41076,2024-03-28,NA,Canada,New
41077,2025-06-01,EU,Spain,Returning
41078,2024-05-17,NA,Canada,New
41079,2023-10-16,APAC,South Korea,New
41080,2023-01-28,EU,Netherlands,VIP
41081,2024-01-18,NA,Canada,Returning
41082,2023-02-23,NA,Mexico,Returning
41083,2023-02-04,NA,Canada,New
41084,2023-12-28,EU,Netherlands,Returning
41085,2023-10-10,NA,Mexico,Returning
41086,2025-05-11,EU,Netherlands,Returning
41087,2024-12-12,EU,France,Returning
41088,2025-02-09,EU,Italy,New
41089,2024-06-15,APAC,India,VIP
41090,2023-04-18,NA,Mexico,Returning
41091,2025-04-08,EU,Netherlands,New
41092,2024-04-26,EU,Germany,Returning
41093,2024-02-22,EU,Italy,Returning
41094,2024-08-11,APAC,India,Returning
41095,2023-06-09,EU,Poland,Returning
41096,2024-04-13,EU,Germany,Returning
41097,2024-08-13,NA,Mexico,New
41098,2024-11-10,APAC,Japan,Returning
41099,2024-05-02,NA,United States,Returning
41100,2025-08-29,APAC,India,Returning
41101,2025-08-22,NA,Canada,New
41102,2023-04-04,NA,Mexico,Returning
41103,2023-03-22,EU,France,Returning
41104,2024-05-17,APAC,Australia,Returning
41105,2025-03-17,EU,Italy,VIP
41106,2024-05-14,EU,Spain,New
41107,2023-07-31,EU,Germany,New
41108,2024-07-01,NA,Canada,VIP
41109,2025-07-07,APAC,Australia,Returning
41110,2023-06-12,EU,Italy,New
41111,2024-03-09,APAC,Singapore,New
41112,2024-09-13,EU,Netherlands,New
41113,2024-01-19,APAC,South Korea,New
41114,2023-02-13,NA,United States,New
41115,2024-10-14,APAC,Japan,Returning
41116,2024-12-22,NA,United States,New
41117,2024-09-30,EU,France,Returning
41118,2024-10-07,EU,Italy,New
41119,2024-10-01,APAC,India,New
41120,2023-11-18,EU,France,New
41121,2023-01-17,EU,Germany,New
41122,2025-08-21,NA,United States,Returning
41123,2023-07-19,EU,Sweden,New
41124,2025-03-18,NA,Mexico,New
41125,2024-06-10,NA,Mexico,New
41126,2024-06-09,APAC,Australia,New
41127,2023-01-21,EU,Italy,Returning
41128,2025-08-22,EU,Sweden,New
41129,2024-05-29,NA,Mexico,New
41130,2025-03-19,NA,Mexico,VIP
41131,2025-01-27,EU,Spain,New
41132,2023-05-15,EU,France,New
41133,2025-07-11,APAC,Singapore,New
41134,2024-07-29,NA,United States,Returning
41135,2023-06-30,EU,Netherlands,New
41136,2024-07-19,EU,France,Returning
41137,2024-08-23,APAC,India,New
41138,2024-09-27,NA,Canada,New
41139,2023-11-10,NA,Canada,Returning
41140,2025-07-05,EU,Germany,Returning
41141,2023-08-19,APAC,Australia,New
41142,2024-04-24,NA,Mexico,New
41143,2025-03-27,NA,Mexico,New
41144,2023-03-17,EU,Italy,Returning
41145,2024-01-29,EU,Italy,VIP
41146,2024-04-11,EU,Netherlands,New
41147,2025-01-22,EU,Italy,Returning
41148,2025-02-06,APAC,Japan,New
41149,2025-02-15,EU,Sweden,Returning
41150,2023-12-16,EU,Spain,New
41151,2024-04-23,EU,Sweden,Returning
41152,2023-01-27,EU,Poland,Returning
41153,2025-03-12,EU,Poland,Returning
41154,2023-10-23,EU,Poland,Returning
41155,2024-03-31,NA,Mexico,New
41156,2024-10-26,EU,Poland,New
41157,2025-01-26,EU,Netherlands,Returning
41158,2023-03-25,EU,Italy,Returning
41159,2025-01-17,NA,Mexico,New
41160,2024-01-02,EU,Italy,New
41161,2024-02-11,APAC,Singapore,Returning
41162,2023-05-10,EU,Spain,New
41163,2024-11-29,EU,Italy,New
41164,2024-04-08,EU,Poland,New
41165,2023-04-12,EU,Sweden,New
41166,2023-05-18,NA,Mexico,Returning
41167,2024-12-03,EU,Germany,New
41168,2023-04-17,EU,Poland,Returning
41169,2024-05-22,NA,Mexico,VIP
41170,2024-11-10,EU,Germany,New
41171,2025-06-07,EU,Poland,Returning
41172,2023-06-03,APAC,Australia,New
41173,2023-10-16,EU,Netherlands,Returning
41174,2023-05-31,APAC,Japan,Returning
41175,2025-05-06,EU,Poland,New
41176,2024-07-31,EU,France,VIP
41177,2025-08-15,EU,Italy,New
41178,2023-02-12,EU,Italy,VIP
41179,2024-11-18,APAC,South Korea,New
41180,2023-02-02,NA,Canada,Returning
41181,2023-04-17,APAC,Japan,Returning
41182,2024-02-25,NA,United States,Returning
41183,2023-12-24,NA,Canada,Returning
41184,2023-12-22,EU,Spain,New
41185,2023-03-08,EU,Italy,New
41186,2024-06-14,EU,Germany,VIP
41187,2023-11-28,NA,Mexico,Returning
41188,2025-08-25,NA,Mexico,Returning
41189,2025-02-08,APAC,Japan,Returning
41190,2024-02-28,EU,Sweden,New
41191,2025-01-15,NA,Canada,Returning
41192,2024-07-15,EU,Poland,Returning
41193,2024-04-27,NA,Canada,Returning
41194,2025-06-14,EU,Poland,New
41195,2024-07-26,EU,Poland,New
41196,2024-04-15,EU,Spain,Returning
41197,2024-07-05,EU,Netherlands,Returning
41198,2025-01-30,EU,Germany,Returning
41199,2024-12-23,EU,Germany,New
41200,2024-06-18,APAC,South Korea,Returning
41201,2023-06-22,EU,France,New
41202,2024-09-12,EU,Sweden,New
41203,2024-02-24,EU,Netherlands,New
41204,2025-06-27,EU,Spain,Returning
41205,2025-06-03,NA,Canada,Returning
41206,2023-01-01,NA,United States,New
41207,2025-08-31,EU,Netherlands,Returning
41208,2025-05-27,APAC,Australia,New
41209,2025-06-02,APAC,Japan,Returning
41210,2024-04-29,EU,Italy,Returning
41211,2023-09-21,NA,Canada,New
41212,2024-08-13,EU,Poland,New
41213,2025-05-10,EU,Sweden,Returning
41214,2024-03-14,EU,Spain,New
41215,2025-08-17,EU,Italy,New
41216,2023-09-12,NA,Canada,New
41217,2025-04-10,NA,Mexico,Returning
41218,2023-03-06,EU,Netherlands,Returning
41219,2025-03-28,EU,Netherlands,New
41220,2025-07-09,EU,Spain,Returning
41221,2024-11-15,NA,United States,Returning
41222,2024-08-30,EU,Germany,Returning
41223,2024-02-05,EU,Italy,Returning
41224,2025-04-30,EU,Netherlands,Returning
41225,2023-05-04,EU,Spain,VIP
41226,2023-10-11,NA,Mexico,Returning
41227,2023-05-08,EU,Spain,New
41228,2023-09-28,EU,Spain,Returning
41229,2024-05-24,APAC,India,New
41230,2023-11-24,EU,Italy,New
41231,2024-02-14,EU,Netherlands,New
41232,2023-08-14,APAC,Japan,Returning
41233,2023-12-10,EU,France,New
41234,2024-04-30,NA,Canada,Returning
41235,2023-07-28,EU,Spain,New
41236,2025-06-30,EU,Spain,New
41237,2025-05-23,NA,Canada,Returning
41238,2025-05-03,EU,Sweden,New
41239,2023-01-02,EU,France,New
41240,2024-04-27,APAC,India,New
41241,2025-02-13,APAC,South Korea,New
41242,2023-12-06,APAC,South Korea,Returning
41243,2023-08-14,EU,France,Returning
41244,2024-08-18,EU,Poland,Returning
41245,2023-01-03,NA,Canada,New
41246,2024-08-19,NA,Canada,VIP
41247,2024-03-15,EU,France,New
41248,2024-10-27,EU,Poland,New
41249,2024-10-27,APAC,India,New
41250,2024-06-05,EU,Spain,New
41251,2024-07-22,EU,Netherlands,New
41252,2023-01-27,NA,Mexico,New
41253,2025-08-13,NA,Canada,Returning
41254,2023-03-16,APAC,India,New
41255,2025-08-09,EU,Italy,New
41256,2025-08-06,EU,Sweden,New
41257,2024-11-30,NA,Mexico,Returning
41258,2024-12-27,APAC,India,New
41259,2023-01-30,APAC,South Korea,New
41260,2025-07-12,NA,Mexico,Returning
41261,2024-05-29,NA,Mexico,Returning
41262,2023-11-27,EU,Spain,Returning
41263,2024-10-14,NA,Mexico,New
41264,2024-06-05,EU,France,New
41265,2023-12-19,EU,Germany,New
41266,2023-11-10,EU,Poland,New
41267,2023-04-26,EU,Spain,Returning
41268,2025-06-04,NA,Mexico,Returning
41269,2024-10-10,EU,France,New
41270,2023-10-08,NA,United States,New
41271,2024-12-05,NA,United States,New
41272,2024-11-06,NA,United States,New
41273,2023-05-17,APAC,South Korea,Returning
41274,2023-06-20,EU,Spain,Returning
41275,2023-08-13,NA,Mexico,Returning
41276,2023-04-13,EU,France,New
41277,2025-03-12,NA,Canada,VIP
41278,2023-06-01,EU,Sweden,Returning
41279,2025-03-01,NA,Mexico,Returning
41280,2024-05-30,NA,Canada,New
41281,2023-04-24,EU,Netherlands,VIP
41282,2025-04-02,NA,United States,New
41283,2023-06-18,APAC,India,Returning
41284,2025-08-31,APAC,South Korea,Returning
41285,2023-01-14,APAC,Japan,New
41286,2024-08-29,EU,France,Returning
41287,2023-11-02,EU,Germany,New
41288,2024-06-03,NA,Canada,New
41289,2025-03-28,APAC,India,New
41290,2025-02-05,EU,Germany,Returning
41291,2023-10-02,EU,Germany,New
41292,2023-03-04,EU,France,Returning
41293,2023-10-04,EU,Poland,New
41294,2025-02-27,NA,United States,Returning
41295,2024-05-16,EU,Poland,Returning
41296,2025-01-08,EU,Germany,New
41297,2024-04-26,APAC,India,New
41298,2024-05-30,EU,Sweden,Returning
41299,2023-03-05,EU,Sweden,New
41300,2023-01-23,APAC,India,New
41301,2024-11-16,NA,Canada,Returning
41302,2023-07-16,NA,Canada,New
41303,2023-12-18,NA,Mexico,Returning
41304,2023-12-27,NA,Mexico,New
41305,2024-09-08,EU,Netherlands,Returning
41306,2025-07-05,EU,Sweden,Returning
41307,2025-01-08,EU,Netherlands,New
41308,2024-09-13,APAC,India,New
41309,2025-03-24,NA,Canada,New
41310,2024-05-11,NA,United States,New
41311,2023-05-22,NA,United States,Returning
41312,2024-04-20,EU,Spain,Returning
41313,2025-08-10,APAC,Australia,New
41314,2025-01-29,EU,Germany,New
41315,2023-12-07,NA,Canada,Returning
41316,2023-11-12,APAC,Australia,Returning
41317,2025-06-13,APAC,India,Returning
41318,2023-04-03,EU,Spain,VIP
41319,2025-06-27,APAC,South Korea,New
41320,2024-10-21,NA,Mexico,New
41321,2025-02-25,NA,Canada,Returning
41322,2023-11-17,EU,Sweden,VIP
41323,2024-09-23,EU,Poland,New
41324,2023-11-14,EU,Italy,New
41325,2023-01-17,EU,Netherlands,New
41326,2024-03-18,EU,Netherlands,New
41327,2025-08-12,EU,Germany,New
41328,2023-08-25,NA,Mexico,New
41329,2023-06-07,EU,Germany,Returning
41330,2025-06-16,EU,Poland,VIP
41331,2025-06-05,EU,Poland,New
41332,2025-04-04,APAC,India,Returning
41333,2025-08-09,NA,United States,Returning
41334,2025-08-23,APAC,South Korea,New
41335,2025-06-13,APAC,South Korea,New
41336,2025-07-28,EU,Netherlands,Returning
41337,2024-12-26,EU,Netherlands,New
41338,2023-11-03,EU,Netherlands,New
41339,2024-03-22,NA,Mexico,Returning
41340,2024-01-06,APAC,India,Returning
41341,2024-05-11,EU,Poland,New
41342,2024-11-11,APAC,India,New
41343,2023-08-24,APAC,South Korea,Returning
41344,2023-01-16,APAC,Japan,New
41345,2024-08-10,APAC,Singapore,New
41346,2025-08-26,APAC,Australia,New
41347,2025-04-19,EU,Italy,Returning
41348,2023-01-11,EU,Poland,Returning
41349,2024-08-06,EU,France,New
41350,2024-06-01,EU,Italy,New
41351,2024-02-18,NA,Canada,Returning
41352,2024-10-13,EU,France,Returning
41353,2024-02-20,NA,Canada,New
41354,2025-06-09,EU,Spain,New
41355,2025-06-03,EU,Spain,Returning
41356,2024-09-19,EU,Italy,New
41357,2024-03-22,APAC,Japan,New
41358,2024-08-04,EU,Poland,New
41359,2025-05-26,APAC,Australia,Returning
41360,2023-10-20,APAC,South Korea,Returning
41361,2025-04-26,NA,United States,Returning
41362,2024-07-29,EU,Poland,New
41363,2023-03-03,EU,Italy,New
41364,2024-12-31,NA,Canada,New
41365,2023-07-16,EU,Germany,New
41366,2024-05-17,EU,Italy,Returning
41367,2025-07-14,NA,United States,VIP
41368,2025-01-29,NA,Canada,New
41369,2024-11-12,EU,Spain,Returning
41370,2023-03-09,EU,Spain,New
41371,2025-04-16,EU,Netherlands,Returning
41372,2023-11-23,EU,Italy,New
41373,2023-02-18,EU,Poland,New
41374,2025-07-23,APAC,Australia,New
41375,2023-07-05,EU,Italy,New
41376,2023-11-12,NA,Mexico,Returning
41377,2023-05-19,EU,Spain,New
41378,2024-08-28,NA,Canada,New
41379,2025-04-25,EU,Poland,New
41380,2024-05-21,EU,Germany,New
41381,2025-04-26,NA,United States,Returning
