date,region,channel,spend,sessions
2025-02-23,APAC,Paid Search,1482.05,4837
2025-02-23,APAC,Social,762.19,3854
2025-02-23,APAC,Email,182.38,235
2025-02-23,APAC,Affiliate,253.28,575
2025-02-23,APAC,Direct,59.63,100
2025-02-24,EU,Paid Search,1174.75,3258
2025-02-24,EU,Social,865.99,3843
2025-02-24,EU,Email,272.19,589
2025-02-24,EU,Affiliate,345.68,788
2025-02-24,EU,Direct,88.41,120
2025-02-24,NA,Paid Search,1103.14,4153
2025-02-24,NA,Social,854.21,3393
2025-02-24,NA,Email,192.07,473
2025-02-24,NA,Affiliate,365.07,1276
2025-02-24,NA,Direct,81.62,120
2025-02-24,APAC,Paid Search,844.99,3103
2025-02-24,APAC,Social,726.96,3643
2025-02-24,APAC,Email,187.7,394
2025-02-24,APAC,Affiliate,240.88,602
2025-02-24,APAC,Direct,87.77,173
2025-02-25,EU,Paid Search,1193.9,4423
2025-02-25,EU,Social,725.85,2348
2025-02-25,EU,Email,216.02,486
2025-02-25,EU,Affiliate,455.65,1519
2025-02-25,EU,Direct,94.31,109
2025-02-25,NA,Paid Search,776.19,3419
2025-02-25,NA,Social,873.32,2663
2025-02-25,NA,Email,284.35,512
2025-02-25,NA,Affiliate,270.68,714
2025-02-25,NA,Direct,91.09,114
2025-02-25,APAC,Paid Search,886.74,3178
2025-02-25,APAC,Social,612.99,2318
2025-02-25,APAC,Email,174.87,451
2025-02-25,APAC,Affiliate,284.09,980
2025-02-25,APAC,Direct,53.42,100
2025-02-26,EU,Paid Search,1081.38,4984
2025-02-26,EU,Social,767.35,2746
2025-02-26,EU,Email,304.08,668
2025-02-26,EU,Affiliate,288.61,776
2025-02-26,EU,Direct,95.2,149
2025-02-26,NA,Paid Search,979.35,3107
2025-02-26,NA,Social,880.29,2775
2025-02-26,NA,Email,289.3,602
2025-02-26,NA,Affiliate,339.58,973
2025-02-26,NA,Direct,102.11,161
2025-02-26,APAC,Paid Search,454.02,1563
2025-02-26,APAC,Social,647.65,2590
2025-02-26,APAC,Email,138.37,208
2025-02-26,APAC,Affiliate,196.53,714
2025-02-26,APAC,Direct,64.13,114
2025-02-27,EU,Paid Search,1149.36,3873
2025-02-27,EU,Social,633.12,2729
2025-02-27,EU,Email,249.3,482
2025-02-27,EU,Affiliate,446.59,1102
2025-02-27,EU,Direct,117.11,171
2025-02-27,NA,Paid Search,1153.88,3920
2025-02-27,NA,Social,570.77,2478
2025-02-27,NA,Email,180.7,356
2025-02-27,NA,Affiliate,278.34,723
2025-02-27,NA,Direct,95.69,174
2025-02-27,APAC,Paid Search,554.5,2112
2025-02-27,APAC,Social,479.88,2036
2025-02-27,APAC,Email,267.17,645
2025-02-27,APAC,Affiliate,219.87,665
2025-02-27,APAC,Direct,67.89,109
2025-02-28,EU,Paid Search,1045.66,3072
2025-02-28,EU,Social,820.78,3603
2025-02-28,EU,Email,262.33,480
2025-02-28,EU,Affiliate,391.47,846
2025-02-28,EU,Direct,66.59,100
2025-02-28,NA,Paid Search,1096.11,4495
2025-02-28,NA,Social,623.22,2514
2025-02-28,NA,Email,306.41,812
2025-02-28,NA,Affiliate,303.54,792
2025-02-28,NA,Direct,72.33,100
2025-02-28,APAC,Paid Search,815.43,2451
2025-02-28,APAC,Social,347.2,1612
2025-02-28,APAC,Email,183.56,498
2025-02-28,APAC,Affiliate,212.26,552
2025-02-28,APAC,Direct,58.63,100
2025-03-01,EU,Paid Search,1236.33,3887
2025-03-01,EU,Social,980.47,4649
2025-03-01,EU,Email,290.61,607
2025-03-01,EU,Affiliate,413.15,474
2025-03-01,EU,Direct,132.15,113
2025-03-01,NA,Paid Search,851.46,2164
2025-03-01,NA,Social,812.31,3949
2025-03-01,NA,Email,326.86,485
2025-03-01,NA,Affiliate,324.68,752
2025-03-01,NA,Direct,104.92,167
2025-03-01,APAC,Paid Search,947.42,2955
2025-03-01,APAC,Social,760.47,4075
2025-03-01,APAC,Email,205.57,356
2025-03-01,APAC,Affiliate,206.54,620
2025-03-01,APAC,Direct,71.35,121
2025-03-02,EU,Paid Search,1196.54,4709
2025-03-02,EU,Social,1108.02,2992
2025-03-02,EU,Email,236.26,455
2025-03-02,EU,Affiliate,322.68,940
2025-03-02,EU,Direct,127.54,242
2025-03-02,NA,Paid Search,1139.54,2854
2025-03-02,NA,Social,810.55,2853
2025-03-02,NA,Email,264.91,532
2025-03-02,NA,Affiliate,324.07,1314
2025-03-02,NA,Direct,77.32,100
2025-03-02,APAC,Paid Search,772.9,2398
2025-03-02,APAC,Social,677.03,3213
2025-03-02,APAC,Email,184.67,459
2025-03-02,APAC,Affiliate,218.85,566
2025-03-02,APAC,Direct,89.08,105
2025-03-03,EU,Paid Search,1256.71,3415
2025-03-03,EU,Social,1106.11,4637
2025-03-03,EU,Email,310.43,554
2025-03-03,EU,Affiliate,389.22,1121
2025-03-03,EU,Direct,121.57,204
2025-03-03,NA,Paid Search,1011.0,4136
2025-03-03,NA,Social,568.55,2428
2025-03-03,NA,Email,273.28,551
2025-03-03,NA,Affiliate,326.72,812
2025-03-03,NA,Direct,85.12,100
2025-03-03,APAC,Paid Search,964.44,3871
2025-03-03,APAC,Social,747.2,4098
2025-03-03,APAC,Email,165.13,316
2025-03-03,APAC,Affiliate,215.55,709
2025-03-03,APAC,Direct,85.59,102
2025-03-04,EU,Paid Search,1190.58,4998
2025-03-04,EU,Social,960.07,2217
2025-03-04,EU,Email,262.69,527
2025-03-04,EU,Affiliate,426.85,1513
2025-03-04,EU,Direct,80.2,162
2025-03-04,NA,Paid Search,1040.35,3449
2025-03-04,NA,Social,989.18,4355
2025-03-04,NA,Email,212.91,358
2025-03-04,NA,Affiliate,378.0,1040
2025-03-04,NA,Direct,62.05,100
2025-03-04,APAC,Paid Search,975.14,2787
2025-03-04,APAC,Social,609.38,4057
2025-03-04,APAC,Email,215.85,360
2025-03-04,APAC,Affiliate,292.75,944
2025-03-04,APAC,Direct,81.37,129
2025-03-05,EU,Paid Search,1344.44,5926
2025-03-05,EU,Social,991.42,5321
2025-03-05,EU,Email,274.09,174
2025-03-05,EU,Affiliate,271.57,727
2025-03-05,EU,Direct,88.08,144
2025-03-05,NA,Paid Search,874.0,3741
2025-03-05,NA,Social,499.02,2256
2025-03-05,NA,Email,289.52,668
2025-03-05,NA,Affiliate,353.76,1682
2025-03-05,NA,Direct,66.71,100
2025-03-05,APAC,Paid Search,938.53,2957
2025-03-05,APAC,Social,703.7,2747
2025-03-05,APAC,Email,225.26,638
2025-03-05,APAC,Affiliate,110.94,381
2025-03-05,APAC,Direct,80.85,181
2025-03-06,EU,Paid Search,1382.81,6182
2025-03-06,EU,Social,884.69,3920
2025-03-06,EU,Email,381.56,882
2025-03-06,EU,Affiliate,314.04,916
2025-03-06,EU,Direct,100.81,147
2025-03-06,NA,Paid Search,937.48,2797
2025-03-06,NA,Social,706.22,3055
2025-03-06,NA,Email,307.38,967
2025-03-06,NA,Affiliate,286.96,934
2025-03-06,NA,Direct,75.93,116
2025-03-06,APAC,Paid Search,974.5,3431
2025-03-06,APAC,Social,563.25,2063
2025-03-06,APAC,Email,226.65,636
2025-03-06,APAC,Affiliate,267.06,849
2025-03-06,APAC,Direct,52.38,100
2025-03-07,EU,Paid Search,1195.73,4969
2025-03-07,EU,Social,922.57,3600
2025-03-07,EU,Email,307.02,493
2025-03-07,EU,Affiliate,473.97,1521
2025-03-07,EU,Direct,81.45,112
2025-03-07,NA,Paid Search,799.33,1788
2025-03-07,NA,Social,604.54,2926
2025-03-07,NA,Email,242.3,548
2025-03-07,NA,Affiliate,352.02,1121
2025-03-07,NA,Direct,94.98,179
2025-03-07,APAC,Paid Search,566.73,3141
2025-03-07,APAC,Social,858.5,2836
2025-03-07,APAC,Email,202.74,463
2025-03-07,APAC,Affiliate,395.52,1279
2025-03-07,APAC,Direct,106.52,224
2025-03-08,EU,Paid Search,1278.4,4769
2025-03-08,EU,Social,636.29,2014
2025-03-08,EU,Email,332.97,561
2025-03-08,EU,Affiliate,379.88,1295
2025-03-08,EU,Direct,94.15,155
2025-03-08,NA,Paid Search,928.41,3443
2025-03-08,NA,Social,945.51,2219
2025-03-08,NA,Email,275.37,440
2025-03-08,NA,Affiliate,418.8,1343
2025-03-08,NA,Direct,64.24,100
2025-03-08,APAC,Paid Search,741.02,2635
2025-03-08,APAC,Social,543.94,2368
2025-03-08,APAC,Email,201.14,315
2025-03-08,APAC,Affiliate,326.77,1386
2025-03-08,APAC,Direct,66.37,100
2025-03-09,EU,Paid Search,1258.55,4757
2025-03-09,EU,Social,859.15,2794
2025-03-09,EU,Email,253.69,461
2025-03-09,EU,Affiliate,478.02,1369
2025-03-09,EU,Direct,87.72,109
2025-03-09,NA,Paid Search,995.36,3575
2025-03-09,NA,Social,705.47,3917
2025-03-09,NA,Email,337.62,654
2025-03-09,NA,Affiliate,308.46,882
2025-03-09,NA,Direct,90.24,117
2025-03-09,APAC,Paid Search,733.2,1842
2025-03-09,APAC,Social,598.77,2213
2025-03-09,APAC,Email,206.33,331
2025-03-09,APAC,Affiliate,292.1,825
2025-03-09,APAC,Direct,88.78,103
2025-03-10,EU,Paid Search,1436.77,5570
2025-03-10,EU,Social,807.6,3477
2025-03-10,EU,Email,353.85,800
2025-03-10,EU,Affiliate,396.11,1054
2025-03-10,EU,Direct,76.25,106
2025-03-10,NA,Paid Search,1051.61,3201
2025-03-10,NA,Social,467.26,2587
2025-03-10,NA,Email,280.02,811
2025-03-10,NA,Affiliate,328.89,1077
2025-03-10,NA,Direct,84.83,136
2025-03-10,APAC,Paid Search,874.56,3288
2025-03-10,APAC,Social,691.24,3258
2025-03-10,APAC,Email,199.0,423
2025-03-10,APAC,Affiliate,335.09,1032
2025-03-10,APAC,Direct,90.74,164
2025-03-11,EU,Paid Search,1011.71,4427
2025-03-11,EU,Social,694.17,3414
2025-03-11,EU,Email,280.25,502
2025-03-11,EU,Affiliate,291.63,775
2025-03-11,EU,Direct,111.0,140
2025-03-11,NA,Paid Search,938.35,3249
2025-03-11,NA,Social,637.01,3377
2025-03-11,NA,Email,232.27,448
2025-03-11,NA,Affiliate,391.01,773
2025-03-11,NA,Direct,76.54,155
2025-03-11,APAC,Paid Search,980.02,4380
2025-03-11,APAC,Social,748.89,3548
2025-03-11,APAC,Email,221.9,482
2025-03-11,APAC,Affiliate,361.66,1308
2025-03-11,APAC,Direct,74.52,104
2025-03-12,EU,Paid Search,1302.03,3423
2025-03-12,EU,Social,777.84,2739
2025-03-12,EU,Email,288.68,648
2025-03-12,EU,Affiliate,389.25,1217
2025-03-12,EU,Direct,111.67,215
2025-03-12,NA,Paid Search,1210.59,3867
2025-03-12,NA,Social,970.84,4014
2025-03-12,NA,Email,251.01,559
2025-03-12,NA,Affiliate,303.02,499
2025-03-12,NA,Direct,81.02,112
2025-03-12,APAC,Paid Search,650.0,2638
2025-03-12,APAC,Social,486.07,2401
2025-03-12,APAC,Email,195.44,429
2025-03-12,APAC,Affiliate,253.05,645
2025-03-12,APAC,Direct,50.0,100
2025-03-13,EU,Paid Search,1226.43,4607
2025-03-13,EU,Social,822.59,2890
2025-03-13,EU,Email,346.83,733
2025-03-13,EU,Affiliate,358.68,921
2025-03-13,EU,Direct,106.75,139
2025-03-13,NA,Paid Search,1002.8,3953
2025-03-13,NA,Social,589.37,2881
2025-03-13,NA,Email,307.06,550
2025-03-13,NA,Affiliate,344.02,766
2025-03-13,NA,Direct,86.78,162
2025-03-13,APAC,Paid Search,784.04,2443
2025-03-13,APAC,Social,720.14,2965
2025-03-13,APAC,Email,150.27,266
2025-03-13,APAC,Affiliate,306.9,854
2025-03-13,APAC,Direct,58.57,104
2025-03-14,EU,Paid Search,1114.36,3145
2025-03-14,EU,Social,1010.63,4670
2025-03-14,EU,Email,321.75,744
2025-03-14,EU,Affiliate,483.85,1577
2025-03-14,EU,Direct,93.06,142
2025-03-14,NA,Paid Search,832.91,3044
2025-03-14,NA,Social,654.35,2509
2025-03-14,NA,Email,280.14,288
2025-03-14,NA,Affiliate,276.38,974
2025-03-14,NA,Direct,67.01,124
2025-03-14,APAC,Paid Search,702.36,2456
2025-03-14,APAC,Social,572.77,2070
2025-03-14,APAC,Email,89.04,185
2025-03-14,APAC,Affiliate,320.76,1027
2025-03-14,APAC,Direct,90.51,139
2025-03-15,EU,Paid Search,1250.74,3935
2025-03-15,EU,Social,898.33,3584
2025-03-15,EU,Email,300.48,433
2025-03-15,EU,Affiliate,404.12,937
2025-03-15,EU,Direct,82.88,122
2025-03-15,NA,Paid Search,1093.36,4068
2025-03-15,NA,Social,609.57,3247
2025-03-15,NA,Email,234.66,453
2025-03-15,NA,Affiliate,320.84,850
2025-03-15,NA,Direct,77.49,156
2025-03-15,APAC,Paid Search,1142.29,4126
2025-03-15,APAC,Social,638.42,2912
2025-03-15,APAC,Email,273.03,244
2025-03-15,APAC,Affiliate,246.56,588
2025-03-15,APAC,Direct,50.0,100
2025-03-16,EU,Paid Search,1344.77,4824
2025-03-16,EU,Social,788.1,3936
2025-03-16,EU,Email,218.46,405
2025-03-16,EU,Affiliate,335.56,796
2025-03-16,EU,Direct,122.34,188
2025-03-16,NA,Paid Search,986.5,4986
2025-03-16,NA,Social,845.35,3758
2025-03-16,NA,Email,207.91,397
2025-03-16,NA,Affiliate,395.48,1514
2025-03-16,NA,Direct,99.27,181
2025-03-16,APAC,Paid Search,777.26,2372
2025-03-16,APAC,Social,631.38,2565
2025-03-16,APAC,Email,172.21,397
2025-03-16,APAC,Affiliate,231.07,891
2025-03-16,APAC,Direct,83.89,119
2025-03-17,EU,Paid Search,903.12,4755
2025-03-17,EU,Social,880.02,3678
2025-03-17,EU,Email,231.08,424
2025-03-17,EU,Affiliate,378.86,1294
2025-03-17,EU,Direct,66.56,100
2025-03-17,NA,Paid Search,1078.43,2658
2025-03-17,NA,Social,861.48,3536
2025-03-17,NA,Email,232.81,407
2025-03-17,NA,Affiliate,323.03,949
2025-03-17,NA,Direct,117.48,208
2025-03-17,APAC,Paid Search,993.55,2391
2025-03-17,APAC,Social,771.38,3194
2025-03-17,APAC,Email,191.91,407
2025-03-17,APAC,Affiliate,405.12,1197
2025-03-17,APAC,Direct,50.0,100
2025-03-18,EU,Paid Search,1134.71,3143
2025-03-18,EU,Social,664.54,2429
2025-03-18,EU,Email,304.22,470
2025-03-18,EU,Affiliate,324.8,881
2025-03-18,EU,Direct,99.45,146
2025-03-18,NA,Paid Search,1073.29,4252
2025-03-18,NA,Social,796.81,3459
2025-03-18,NA,Email,230.89,519
2025-03-18,NA,Affiliate,356.65,1039
2025-03-18,NA,Direct,70.08,100
2025-03-18,APAC,Paid Search,692.45,2212
2025-03-18,APAC,Social,730.81,3176
2025-03-18,APAC,Email,193.26,377
2025-03-18,APAC,Affiliate,161.85,439
2025-03-18,APAC,Direct,58.92,100
2025-03-19,EU,Paid Search,1044.13,3023
2025-03-19,EU,Social,902.46,5082
2025-03-19,EU,Email,249.44,439
2025-03-19,EU,Affiliate,467.82,1276
2025-03-19,EU,Direct,98.36,196
2025-03-19,NA,Paid Search,1199.65,3908
2025-03-19,NA,Social,472.15,1697
2025-03-19,NA,Email,261.79,634
2025-03-19,NA,Affiliate,415.93,830
2025-03-19,NA,Direct,105.01,123
2025-03-19,APAC,Paid Search,972.2,3558
2025-03-19,APAC,Social,730.07,3554
2025-03-19,APAC,Email,217.93,503
2025-03-19,APAC,Affiliate,189.78,609
2025-03-19,APAC,Direct,88.22,156
2025-03-20,EU,Paid Search,1221.04,3078
2025-03-20,EU,Social,915.38,4848
2025-03-20,EU,Email,267.02,530
2025-03-20,EU,Affiliate,389.54,647
2025-03-20,EU,Direct,106.12,183
2025-03-20,NA,Paid Search,941.56,3678
2025-03-20,NA,Social,683.06,3315
2025-03-20,NA,Email,258.71,504
2025-03-20,NA,Affiliate,426.43,702
2025-03-20,NA,Direct,72.21,113
2025-03-20,APAC,Paid Search,858.73,2398
2025-03-20,APAC,Social,611.17,2634
2025-03-20,APAC,Email,213.21,466
2025-03-20,APAC,Affiliate,372.75,1047
2025-03-20,APAC,Direct,81.03,115
2025-03-21,EU,Paid Search,1178.01,4680
2025-03-21,EU,Social,1114.34,3312
2025-03-21,EU,Email,294.66,579
2025-03-21,EU,Affiliate,464.98,1036
2025-03-21,EU,Direct,126.84,160
2025-03-21,NA,Paid Search,958.23,3372
2025-03-21,NA,Social,827.74,4028
2025-03-21,NA,Email,221.65,340
2025-03-21,NA,Affiliate,240.04,632
2025-03-21,NA,Direct,105.72,132
2025-03-21,APAC,Paid Search,736.5,1942
2025-03-21,APAC,Social,550.5,1919
2025-03-21,APAC,Email,161.31,312
2025-03-21,APAC,Affiliate,230.47,505
2025-03-21,APAC,Direct,81.02,152
2025-03-22,EU,Paid Search,1266.74,5883
2025-03-22,EU,Social,856.28,3516
2025-03-22,EU,Email,312.83,718
2025-03-22,EU,Affiliate,492.85,1943
2025-03-22,EU,Direct,112.15,283
2025-03-22,NA,Paid Search,1124.54,4026
2025-03-22,NA,Social,600.0,2482
2025-03-22,NA,Email,258.2,651
2025-03-22,NA,Affiliate,322.93,856
2025-03-22,NA,Direct,83.94,127
2025-03-22,APAC,Paid Search,965.96,4400
2025-03-22,APAC,Social,472.15,2554
2025-03-22,APAC,Email,176.92,445
2025-03-22,APAC,Affiliate,312.2,852
2025-03-22,APAC,Direct,64.98,100
2025-03-23,EU,Paid Search,836.77,2660
2025-03-23,EU,Social,928.35,3367
2025-03-23,EU,Email,260.2,417
2025-03-23,EU,Affiliate,294.7,808
2025-03-23,EU,Direct,120.54,198
2025-03-23,NA,Paid Search,1161.18,4499
2025-03-23,NA,Social,883.11,4367
2025-03-23,NA,Email,218.7,560
2025-03-23,NA,Affiliate,222.64,510
2025-03-23,NA,Direct,93.43,132
2025-03-23,APAC,Paid Search,768.44,2204
2025-03-23,APAC,Social,740.01,4054
2025-03-23,APAC,Email,165.64,262
2025-03-23,APAC,Affiliate,468.87,1633
2025-03-23,APAC,Direct,61.05,108
2025-03-24,EU,Paid Search,1458.19,5852
2025-03-24,EU,Social,1006.88,3957
2025-03-24,EU,Email,340.84,823
2025-03-24,EU,Affiliate,381.9,958
2025-03-24,EU,Direct,98.52,132
2025-03-24,NA,Paid Search,1094.12,2090
2025-03-24,NA,Social,800.65,3702
2025-03-24,NA,Email,195.35,508
2025-03-24,NA,Affiliate,315.89,933
2025-03-24,NA,Direct,125.23,203
2025-03-24,APAC,Paid Search,672.77,2861
2025-03-24,APAC,Social,906.03,4686
2025-03-24,APAC,Email,255.24,519
2025-03-24,APAC,Affiliate,324.96,1233
2025-03-24,APAC,Direct,68.53,122
2025-03-25,EU,Paid Search,1514.26,4437
2025-03-25,EU,Social,944.52,4559
2025-03-25,EU,Email,341.23,827
2025-03-25,EU,Affiliate,412.45,1365
2025-03-25,EU,Direct,97.99,139
2025-03-25,NA,Paid Search,1067.87,3507
2025-03-25,NA,Social,878.41,2693
2025-03-25,NA,Email,214.3,431
2025-03-25,NA,Affiliate,462.28,640
2025-03-25,NA,Direct,77.02,100
2025-03-25,APAC,Paid Search,1161.51,3731
2025-03-25,APAC,Social,478.56,2362
2025-03-25,APAC,Email,255.1,480
2025-03-25,APAC,Affiliate,347.6,1282
2025-03-25,APAC,Direct,87.44,100
2025-03-26,EU,Paid Search,1107.34,3783
2025-03-26,EU,Social,793.54,3485
2025-03-26,EU,Email,237.27,567
2025-03-26,EU,Affiliate,478.62,968
2025-03-26,EU,Direct,143.95,236
2025-03-26,NA,Paid Search,1160.18,5060
2025-03-26,NA,Social,807.04,3065
2025-03-26,NA,Email,243.29,591
2025-03-26,NA,Affiliate,360.28,694
2025-03-26,NA,Direct,100.44,122
2025-03-26,APAC,Paid Search,744.65,2803
2025-03-26,APAC,Social,915.98,5959
2025-03-26,APAC,Email,180.02,417
2025-03-26,APAC,Affiliate,323.99,768
2025-03-26,APAC,Direct,87.77,100
2025-03-27,EU,Paid Search,1602.45,3886
2025-03-27,EU,Social,878.79,4419
2025-03-27,EU,Email,351.96,670
2025-03-27,EU,Affiliate,451.53,1414
2025-03-27,EU,Direct,125.82,181
2025-03-27,NA,Paid Search,1045.22,4104
2025-03-27,NA,Social,677.52,3229
2025-03-27,NA,Email,247.68,362
2025-03-27,NA,Affiliate,327.91,1036
2025-03-27,NA,Direct,82.76,100
2025-03-27,APAC,Paid Search,1069.58,2816
2025-03-27,APAC,Social,585.7,1870
2025-03-27,APAC,Email,144.23,311
2025-03-27,APAC,Affiliate,286.63,555
2025-03-27,APAC,Direct,50.07,100
2025-03-28,EU,Paid Search,1148.51,5102
2025-03-28,EU,Social,953.58,3214
2025-03-28,EU,Email,366.17,726
2025-03-28,EU,Affiliate,494.95,1399
2025-03-28,EU,Direct,96.01,163
2025-03-28,NA,Paid Search,1298.22,4324
2025-03-28,NA,Social,889.73,3759
2025-03-28,NA,Email,247.0,490
2025-03-28,NA,Affiliate,313.35,832
2025-03-28,NA,Direct,123.53,177
2025-03-28,APAC,Paid Search,786.02,3816
2025-03-28,APAC,Social,677.27,2925
2025-03-28,APAC,Email,242.23,501
2025-03-28,APAC,Affiliate,276.8,1005
2025-03-28,APAC,Direct,50.0,100
2025-03-29,EU,Paid Search,1162.89,4222
2025-03-29,EU,Social,1019.52,4755
2025-03-29,EU,Email,291.69,573
2025-03-29,EU,Affiliate,397.67,587
2025-03-29,EU,Direct,101.64,127
2025-03-29,NA,Paid Search,986.08,4120
2025-03-29,NA,Social,801.16,3067
2025-03-29,NA,Email,251.35,552
2025-03-29,NA,Affiliate,294.74,740
2025-03-29,NA,Direct,107.66,165
2025-03-29,APAC,Paid Search,903.59,3705
2025-03-29,APAC,Social,645.0,2981
2025-03-29,APAC,Email,193.37,423
2025-03-29,APAC,Affiliate,198.37,571
2025-03-29,APAC,Direct,55.22,102
2025-03-30,EU,Paid Search,755.5,2120
2025-03-30,EU,Social,837.85,4814
2025-03-30,EU,Email,324.7,576
2025-03-30,EU,Affiliate,460.69,1027
2025-03-30,EU,Direct,96.93,146
2025-03-30,NA,Paid Search,1111.0,2987
2025-03-30,NA,Social,644.44,3629
2025-03-30,NA,Email,294.16,440
2025-03-30,NA,Affiliate,350.86,826
2025-03-30,NA,Direct,125.32,231
2025-03-30,APAC,Paid Search,1027.28,2999
2025-03-30,APAC,Social,609.6,2978
2025-03-30,APAC,Email,190.43,350
2025-03-30,APAC,Affiliate,210.76,580
2025-03-30,APAC,Direct,73.65,100
2025-03-31,EU,Paid Search,1363.86,5939
2025-03-31,EU,Social,934.24,3833
2025-03-31,EU,Email,368.56,796
2025-03-31,EU,Affiliate,372.45,934
2025-03-31,EU,Direct,124.61,236
2025-03-31,NA,Paid Search,1164.13,4293
2025-03-31,NA,Social,741.63,2642
2025-03-31,NA,Email,272.5,402
2025-03-31,NA,Affiliate,458.53,1768
2025-03-31,NA,Direct,107.71,137
2025-03-31,APAC,Paid Search,986.38,4519
2025-03-31,APAC,Social,523.74,2070
2025-03-31,APAC,Email,211.62,574
2025-03-31,APAC,Affiliate,148.93,567
2025-03-31,APAC,Direct,93.5,179
2025-04-01,EU,Paid Search,1091.42,3307
2025-04-01,EU,Social,745.75,3664
2025-04-01,EU,Email,327.0,365
2025-04-01,EU,Affiliate,461.22,1464
2025-04-01,EU,Direct,114.77,198
2025-04-01,NA,Paid Search,988.38,3424
2025-04-01,NA,Social,763.69,3558
2025-04-01,NA,Email,295.14,473
2025-04-01,NA,Affiliate,324.15,1003
2025-04-01,NA,Direct,72.74,102
2025-04-01,APAC,Paid Search,810.41,2665
2025-04-01,APAC,Social,692.78,2512
2025-04-01,APAC,Email,241.37,410
2025-04-01,APAC,Affiliate,332.46,941
2025-04-01,APAC,Direct,83.06,149
2025-04-02,EU,Paid Search,975.29,3554
2025-04-02,EU,Social,881.35,4048
2025-04-02,EU,Email,428.13,846
2025-04-02,EU,Affiliate,498.66,1331
2025-04-02,EU,Direct,97.15,122
2025-04-02,NA,Paid Search,1215.89,3590
2025-04-02,NA,Social,490.0,2230
2025-04-02,NA,Email,298.31,675
2025-04-02,NA,Affiliate,274.35,560
2025-04-02,NA,Direct,82.09,111
2025-04-02,APAC,Paid Search,579.98,1783
2025-04-02,APAC,Social,722.65,2576
2025-04-02,APAC,Email,225.34,518
2025-04-02,APAC,Affiliate,192.45,540
2025-04-02,APAC,Direct,67.51,100
2025-04-03,EU,Paid Search,1388.82,5587
2025-04-03,EU,Social,888.3,3656
2025-04-03,EU,Email,271.84,535
2025-04-03,EU,Affiliate,403.14,1151
2025-04-03,EU,Direct,109.2,212
2025-04-03,NA,Paid Search,1300.52,4279
2025-04-03,NA,Social,815.46,3509
2025-04-03,NA,Email,258.81,437
2025-04-03,NA,Affiliate,373.3,1206
2025-04-03,NA,Direct,81.46,174
2025-04-03,APAC,Paid Search,996.68,4510
2025-04-03,APAC,Social,558.26,2383
2025-04-03,APAC,Email,138.23,228
2025-04-03,APAC,Affiliate,360.85,1290
2025-04-03,APAC,Direct,50.0,100
2025-04-04,EU,Paid Search,1166.09,3846
2025-04-04,EU,Social,837.32,3064
2025-04-04,EU,Email,326.79,642
2025-04-04,EU,Affiliate,299.55,1044
2025-04-04,EU,Direct,99.25,175
2025-04-04,NA,Paid Search,1093.69,4864
2025-04-04,NA,Social,596.52,2414
2025-04-04,NA,Email,290.93,595
2025-04-04,NA,Affiliate,310.9,854
2025-04-04,NA,Direct,67.05,127
2025-04-04,APAC,Paid Search,756.77,2852
2025-04-04,APAC,Social,701.16,3535
2025-04-04,APAC,Email,298.36,520
2025-04-04,APAC,Affiliate,371.31,1366
2025-04-04,APAC,Direct,50.0,100
2025-04-05,EU,Paid Search,1452.82,4875
2025-04-05,EU,Social,899.99,4913
2025-04-05,EU,Email,320.67,847
2025-04-05,EU,Affiliate,471.14,1750
2025-04-05,EU,Direct,111.21,198
2025-04-05,NA,Paid Search,1039.87,4631
2025-04-05,NA,Social,685.32,2739
2025-04-05,NA,Email,228.62,529
2025-04-05,NA,Affiliate,317.3,867
2025-04-05,NA,Direct,66.31,102
2025-04-05,APAC,Paid Search,1026.73,2190
2025-04-05,APAC,Social,693.07,2400
2025-04-05,APAC,Email,198.89,429
2025-04-05,APAC,Affiliate,339.57,1084
2025-04-05,APAC,Direct,73.54,103
2025-04-06,EU,Paid Search,1383.27,6099
2025-04-06,EU,Social,1058.23,4703
2025-04-06,EU,Email,275.84,583
2025-04-06,EU,Affiliate,468.67,1392
2025-04-06,EU,Direct,94.91,174
2025-04-06,NA,Paid Search,933.88,4899
2025-04-06,NA,Social,729.08,3088
2025-04-06,NA,Email,259.54,315
2025-04-06,NA,Affiliate,378.56,1148
2025-04-06,NA,Direct,72.35,105
2025-04-06,APAC,Paid Search,907.64,2760
2025-04-06,APAC,Social,732.71,3167
2025-04-06,APAC,Email,277.88,613
2025-04-06,APAC,Affiliate,274.31,488
2025-04-06,APAC,Direct,68.43,100
2025-04-07,EU,Paid Search,1628.45,4549
2025-04-07,EU,Social,1062.06,4781
2025-04-07,EU,Email,265.95,555
2025-04-07,EU,Affiliate,419.04,1307
2025-04-07,EU,Direct,117.5,196
2025-04-07,NA,Paid Search,1216.35,6150
2025-04-07,NA,Social,944.08,2595
2025-04-07,NA,Email,221.87,505
2025-04-07,NA,Affiliate,385.73,1141
2025-04-07,NA,Direct,78.08,143
2025-04-07,APAC,Paid Search,1084.0,3804
2025-04-07,APAC,Social,796.05,5722
2025-04-07,APAC,Email,181.58,340
2025-04-07,APAC,Affiliate,178.39,316
2025-04-07,APAC,Direct,76.41,153
2025-04-08,EU,Paid Search,1267.9,5657
2025-04-08,EU,Social,1371.15,5901
2025-04-08,EU,Email,262.41,677
2025-04-08,EU,Affiliate,454.67,1829
